c minisat_input_format
p cnf 4500 9000
-823 2536 3524 0
-3878 2678 3694 0
-4301 -2332 1997 0
-1047 1711 1921 0
-3737 -1723 2289 0
-1804 -1776 364 0
-1125 1003 4361 0
-3641 -333 4382 0
-4280 -4238 2583 0
-4475 -3377 2020 0
-1075 -412 21 0
-2526 -1470 1828 0
-3773 231 1664 0
-3466 -2573 -2251 0
-4139 32 4477 0
175 1841 4236 0
-2824 2246 3556 0
-3914 -3823 -2512 0
-2354 -1046 1983 0
-3525 -1945 2522 0
263 1227 3101 0
-2922 -2611 3553 0
-1285 2080 2897 0
-1285 1314 2253 0
-3773 2244 4232 0
-3731 -615 -310 0
-2460 1111 2433 0
-104 790 4022 0
-4305 -4099 -2706 0
-2354 -2049 1270 0
-3742 -3352 2659 0
-3599 -3591 -2939 0
23 2680 3805 0
-845 2718 4386 0
-2221 -74 1465 0
-3062 2720 3739 0
-2660 4339 4460 0
-3457 -1775 603 0
-322 2322 3020 0
-2760 -1757 3980 0
-3014 -479 -92 0
-262 119 2816 0
1386 2243 2282 0
-1208 1926 3335 0
-1753 -776 1759 0
-3492 -1434 -1296 0
-1589 557 2635 0
-3829 -1741 -51 0
-301 286 1104 0
-498 1567 4039 0
-4309 1742 2994 0
-3766 -3483 869 0
1094 1843 4024 0
-2954 -2370 -1134 0
-3748 -911 -827 0
-4218 -2469 1533 0
-1233 4235 4456 0
-1481 -695 1476 0
-3750 -1312 1526 0
-1876 437 4280 0
-3645 -3188 2154 0
1271 1496 3970 0
-3454 -881 589 0
114 1774 3190 0
-3428 -2619 -294 0
2998 3397 3522 0
-2128 -2078 3329 0
1011 2018 4132 0
-1142 458 880 0
-4304 4108 4227 0
-2102 -384 4056 0
208 3691 4147 0
2280 2351 3895 0
-4255 -2807 2892 0
-4195 -2155 3815 0
-4086 623 2479 0
-3789 -1301 660 0
-3156 1641 3366 0
-2257 553 3628 0
-1158 3504 3956 0
-2423 846 1103 0
-3855 3388 4410 0
-2568 -311 4247 0
238 4280 4427 0
-196 131 2648 0
-2129 3919 4475 0
-3617 1025 2547 0
-4051 -3650 3979 0
-2984 1216 1827 0
-529 593 764 0
-3968 -1828 55 0
-596 2357 3287 0
-4367 -4223 -1833 0
-3829 1184 3941 0
-4008 -2386 -117 0
-1075 181 2544 0
-1955 526 692 0
-1680 2407 3657 0
1655 2046 4338 0
-1795 75 1592 0
-1042 -836 1467 0
-1516 -1044 2891 0
-532 3213 4418 0
-3444 -3301 -2301 0
-4356 747 3800 0
-3194 -135 2010 0
-3235 -2140 2341 0
1801 1955 2735 0
-3283 -2832 2671 0
2216 2283 2842 0
-1063 2846 4355 0
-3764 -2760 3873 0
-3291 -457 2869 0
-2140 -1789 3679 0
-4396 -3332 -3138 0
1400 2128 4427 0
-1294 -755 3307 0
1770 3184 3740 0
372 831 2506 0
-3079 -658 698 0
-1094 290 2514 0
-216 234 2202 0
-365 1848 2472 0
-2901 -2392 -123 0
-3179 -1884 2502 0
-4232 -2670 -260 0
-3821 -3548 955 0
-3798 -2744 3763 0
-2275 634 2255 0
-4479 -2919 3759 0
-400 1184 3230 0
747 1106 2151 0
-3290 -3066 -833 0
-3279 2854 3097 0
-3016 -1941 3351 0
-293 1197 1852 0
-2736 1156 3480 0
-670 957 3166 0
-2154 -1863 2457 0
-3115 -1207 2449 0
-3747 -2888 2455 0
-2541 2932 3278 0
-684 -234 100 0
3358 3640 4305 0
-22 124 4448 0
-3179 1945 3284 0
-727 3642 4234 0
-4175 816 3532 0
-53 1275 2252 0
-3050 -2946 1451 0
-2213 2 4269 0
212 2698 3375 0
-2593 1782 4127 0
-1545 -1289 1142 0
-2350 -131 508 0
-3890 -2566 1918 0
1927 2800 2908 0
-4402 -3685 -788 0
-1175 1588 3051 0
-3888 -1630 600 0
-4351 -502 472 0
-158 -112 2138 0
-4220 -2082 -1581 0
-4057 -2143 194 0
-2338 2740 2916 0
-2103 2009 3289 0
-1391 -379 1288 0
-2471 1230 4173 0
-3624 -2962 -1189 0
2021 2591 3368 0
-928 466 1353 0
-2674 -1128 236 0
-4199 -493 1811 0
-1902 -109 -83 0
-2621 -262 2955 0
2487 2874 3388 0
-981 -699 3259 0
-3230 2724 3222 0
151 1245 3334 0
-2471 -1245 1565 0
-1136 2900 4239 0
-1406 -1151 1438 0
-1885 -1805 971 0
-4097 1986 3218 0
-3077 2949 3139 0
1374 1615 2380 0
-1604 516 1849 0
-2860 -1411 554 0
-2718 480 2462 0
-3176 -2114 3125 0
-4284 2394 4430 0
-4215 -3024 4317 0
-3599 -949 1686 0
-4352 -819 895 0
-1850 89 3737 0
-3678 1174 3552 0
-1067 -657 3305 0
-635 -442 1759 0
1257 3462 4459 0
3558 3863 4388 0
-2245 -2195 3652 0
-310 70 3470 0
-3611 -3496 2429 0
1319 2989 3724 0
-3909 1025 3020 0
-3775 -2511 1498 0
-1245 2632 3684 0
-225 4160 4323 0
-5 1727 3902 0
-3286 -2877 798 0
-2168 -230 2307 0
-2432 2252 4061 0
-3827 -1483 -318 0
1530 2022 3702 0
-2728 -269 3626 0
-2624 3035 3923 0
-3856 -3546 -2464 0
-2907 -426 2430 0
-1444 -1152 2562 0
-2665 23 1932 0
-586 3230 3387 0
-4290 2001 4062 0
-4451 -4223 -2216 0
-2367 -1745 3826 0
-1483 4321 4476 0
-1569 417 3539 0
-2988 -2486 -923 0
-4012 2128 3302 0
-3932 -3884 -1942 0
-2844 -2176 439 0
-2575 -2455 2964 0
-2267 2944 3922 0
-3530 -940 1163 0
-2120 -720 246 0
143 320 1217 0
-2891 -508 2654 0
-4276 3107 4297 0
2328 2495 4161 0
-2725 576 4436 0
28 3058 3476 0
-3941 -3740 -1275 0
368 2161 4176 0
-3438 -713 2825 0
968 3212 4266 0
-979 -236 438 0
-3271 590 4363 0
2093 3668 4175 0
-4414 -3228 760 0
-2780 -2585 2031 0
-279 1089 4337 0
-2689 551 2226 0
-1547 -276 4137 0
-3755 -2005 -768 0
-3532 -2837 484 0
-3172 -1331 524 0
147 679 1740 0
-3123 3884 4267 0
-3522 555 1226 0
-1979 -1305 3205 0
-1719 -317 3571 0
-3875 -3639 -43 0
-836 285 4389 0
-2797 -1422 1859 0
-1052 -521 2741 0
-4172 -3826 2548 0
-1424 687 2676 0
785 1262 1409 0
140 1054 1939 0
-3635 1037 3134 0
-3010 503 3605 0
-3004 1007 2394 0
357 2114 2585 0
-4142 -1251 348 0
-2106 -1893 -468 0
-2773 -1663 2975 0
-727 1709 2549 0
-3744 -161 1354 0
-4139 -3395 2381 0
-4425 749 3001 0
-3309 -1795 3978 0
-3819 -2913 2214 0
-4399 -1306 169 0
-2584 2608 2613 0
-4194 -37 1969 0
-1542 -1244 1903 0
-3647 -1536 2094 0
1768 3441 4145 0
-776 417 2660 0
-3127 -3124 -2509 0
-3478 -1887 353 0
-2831 -124 4487 0
-535 -308 3944 0
909 4122 4163 0
-3695 3337 3530 0
-2546 1549 2930 0
-3197 -2005 -706 0
-1904 -1888 1563 0
-1068 -1047 726 0
-4290 -1860 -1565 0
-1879 -1058 -694 0
-2531 -2164 -1960 0
-948 1563 2824 0
-4428 -3117 2306 0
-3946 194 2795 0
-3022 -1671 -307 0
-2804 -156 1065 0
-3956 -2675 -1703 0
-3514 -3336 3690 0
-3489 1763 3278 0
-1031 1490 3242 0
-3923 -362 1820 0
-3459 -1328 1777 0
-2783 200 2011 0
3199 3373 4061 0
-2437 -571 4175 0
-1100 1732 2495 0
-4044 235 530 0
-392 667 3180 0
-2779 2220 2597 0
-1211 572 2553 0
-4489 -431 -35 0
-2989 -1362 2807 0
-1607 -1401 1055 0
-4169 -1467 3556 0
-4334 719 4373 0
293 3013 3748 0
-3725 -2711 322 0
-4498 -1311 3682 0
1526 1971 3482 0
-3603 1254 3234 0
1028 2250 3250 0
-4225 556 1478 0
-2659 -1725 3164 0
-1670 -91 2110 0
-3157 -307 2836 0
879 4287 4493 0
-2182 -1139 3542 0
-2767 -1578 3515 0
-4371 -4055 -3030 0
-4448 -654 2966 0
-3151 -2898 -2203 0
-1021 -876 2928 0
1051 1878 2699 0
-268 -195 2287 0
986 1907 1943 0
-3620 -3033 2007 0
351 998 2749 0
-3642 1861 2555 0
-1469 85 187 0
-2217 76 3894 0
-3733 1510 2785 0
-3324 -651 -305 0
-3700 2222 2642 0
-1982 608 4307 0
-2463 503 1690 0
382 1522 3329 0
-4042 -2578 4130 0
-3082 2983 3186 0
-1999 -587 571 0
-4088 -3269 -2155 0
-1845 -409 2814 0
-2449 592 3537 0
3061 3319 4266 0
-682 2052 3816 0
-1809 2969 4175 0
-2178 -221 3887 0
-2830 -313 1998 0
-4142 -3993 -500 0
-4431 2612 3212 0
-2283 -1313 1919 0
-3070 3782 4292 0
-2681 -1608 1727 0
1787 4077 4302 0
-4038 -3205 -2420 0
-4404 -3161 2964 0
-4430 2962 3864 0
3560 3666 3902 0
-2979 -2633 1952 0
-3582 -1402 -304 0
-3639 -1880 3440 0
-2989 2562 3496 0
-416 2016 4223 0
-2233 3337 4452 0
-4094 -2942 -205 0
-3496 -3274 3011 0
-3086 1545 4180 0
-99 407 2870 0
-4487 -4145 4485 0
-765 2221 3306 0
-3009 -2092 2261 0
-3980 1990 2156 0
631 4093 4119 0
-3145 -2903 861 0
-4247 -4017 -2455 0
-746 389 424 0
-3824 -3374 3280 0
-4089 1184 2898 0
-4001 -2761 3608 0
-2220 -2089 3712 0
-3979 1532 2681 0
-4009 397 1674 0
-2361 -2013 -1806 0
-2399 -2398 1091 0
-3511 381 4249 0
-3999 -3446 -3415 0
-4260 -1278 -383 0
-2394 -803 3864 0
-1032 -400 4307 0
-3163 1947 4023 0
-4174 -1522 1098 0
-4356 1147 3387 0
-31 2536 2966 0
-2506 -2135 -149 0
-3396 947 3389 0
-225 137 2205 0
-4418 -3886 886 0
-3994 -1745 2008 0
-1714 323 3326 0
-500 1270 1587 0
-4104 -4097 1075 0
-1507 3348 4302 0
831 1033 1438 0
-4250 231 3201 0
840 2507 3420 0
516 810 1540 0
-3445 824 2813 0
-2032 -526 3887 0
-3425 1589 2354 0
-4406 -2432 3500 0
-1918 -865 118 0
3611 3857 4077 0
-1018 61 2010 0
-2159 399 4176 0
-3571 -2578 4476 0
-4328 -3924 2859 0
-521 670 711 0
-3499 -3259 317 0
1479 1982 2140 0
-457 88 948 0
-3675 -3237 -537 0
-3864 -3808 1929 0
-567 3445 4365 0
-1916 2046 2862 0
-3146 -3066 -341 0
-2350 -1141 -1138 0
1341 3635 4322 0
-2573 270 1493 0
-2821 -134 811 0
-2347 394 2102 0
-1772 865 1550 0
-4310 -520 664 0
-3019 -1192 342 0
2258 3688 4485 0
-2916 -1045 1343 0
-3586 -2345 -660 0
965 1018 3190 0
-3432 -2391 4487 0
-3077 3583 3881 0
471 667 3694 0
-2814 718 4149 0
-4284 143 639 0
-2218 -224 2915 0
-3150 -1937 4213 0
-2323 17 2325 0
-3286 -2364 1413 0
-2693 3444 3927 0
-4486 -1789 2031 0
-2856 -714 628 0
-3289 -2327 167 0
-2618 -1602 -1398 0
-2808 1658 2059 0
-866 2801 4382 0
-3438 -1597 4124 0
-3125 -1351 653 0
-2533 -670 -37 0
3295 4112 4205 0
-3488 1035 1126 0
-1068 3352 3679 0
-4138 -2950 2770 0
-4406 -3103 256 0
-2107 2032 3635 0
-1796 -265 228 0
-1014 -808 4481 0
-4245 -2951 3455 0
1436 1870 2422 0
-3176 -2731 -151 0
-3329 -534 1404 0
-3927 -2643 -2440 0
-2846 2391 4126 0
-2038 -1339 613 0
-621 2396 3653 0
-3607 -2078 3537 0
-4216 3687 3761 0
-2938 3863 4174 0
-4352 251 1225 0
-3373 1456 1475 0
-4157 1631 2266 0
-26 176 3537 0
-4493 -4367 3667 0
-2454 705 1417 0
-4470 -1084 -41 0
-2336 -1098 3813 0
-3166 2430 3374 0
-1079 2690 4352 0
-338 2974 4276 0
-4117 -2104 -2051 0
-2819 -1454 3474 0
-1912 -1212 1878 0
-2364 2068 2804 0
-3610 -680 1071 0
265 823 2716 0
-4182 -1831 323 0
-4315 -3619 4497 0
-2925 -2822 2730 0
-4434 972 4041 0
-3000 1287 2003 0
-4215 1049 2439 0
-1526 1413 3447 0
2198 3087 3560 0
-1258 678 2934 0
-3367 886 3996 0
-4261 -1740 3756 0
-2141 -313 4026 0
-2874 -883 4446 0
-253 462 2781 0
-3532 57 1871 0
-3404 -3265 -1046 0
166 4123 4492 0
-2743 649 4003 0
-3291 -148 496 0
-4180 66 967 0
1228 1509 2805 0
-3879 3382 3405 0
-156 3201 3724 0
-2397 -42 837 0
-1523 1375 1971 0
-4263 -4093 -414 0
-4192 -35 2510 0
-3360 -1674 -589 0
-3721 -3306 364 0
-4371 -2388 4278 0
-3651 -3307 4465 0
2156 2939 4171 0
-2806 -1901 -1442 0
-2955 -2351 -1104 0
1691 2149 3448 0
-645 3112 4026 0
-2025 -1049 -560 0
-3354 -1984 2907 0
-4123 -2483 -1660 0
-2911 -2300 -2109 0
-1373 1073 3528 0
-3883 3605 4421 0
-2722 -1345 -172 0
-1353 -768 490 0
-3256 2092 3979 0
-2358 -850 2801 0
-3405 -3072 92 0
-1911 -1035 -164 0
-2977 -2687 3156 0
-2836 2170 3523 0
-3961 2947 4344 0
-1607 -1433 2444 0
-2140 -694 937 0
131 2326 4374 0
-3050 598 1648 0
-1863 -1616 3548 0
-2409 -1999 2328 0
538 1933 3836 0
-3643 -3335 641 0
-3897 -2428 1603 0
-3945 -3689 2730 0
-3285 -3268 -2533 0
-3746 -205 2618 0
-3327 -1200 679 0
-1434 927 4345 0
-1175 3775 4453 0
-441 1574 3104 0
-2977 2964 4062 0
-3348 238 3033 0
-3019 -791 -491 0
-1853 -1654 4223 0
-3921 -871 -541 0
-826 519 1900 0
-2994 1816 2644 0
-4346 1945 2781 0
-1803 511 3064 0
-3407 1496 1814 0
-816 3670 4029 0
-2098 -506 -393 0
291 1264 1574 0
961 3218 3875 0
-452 2216 2995 0
-3996 -130 1339 0
-809 -656 32 0
-3251 1459 4273 0
-2955 -1974 -96 0
-2995 191 3026 0
-3990 -2980 627 0
-3057 462 3408 0
-4418 562 3619 0
-3776 -1434 3064 0
1769 1939 2968 0
-3916 -3376 -3205 0
-4292 2746 3269 0
-4406 -1799 1660 0
-2341 1550 2926 0
-1444 -462 2114 0
-1507 3257 4376 0
-1856 8 3066 0
-3338 -1757 -1754 0
-847 325 3668 0
-2565 1493 3436 0
-2547 -999 3743 0
-4317 -1680 1084 0
-2198 1019 2434 0
-3850 494 2728 0
-1976 -444 1644 0
-4108 287 1226 0
-1445 2467 3872 0
-3210 -2810 -1109 0
-3040 -1902 397 0
-1378 -1212 2576 0
-3727 -1063 -930 0
-2482 348 995 0
2251 2772 3723 0
-4078 -2375 -1984 0
-4468 3110 3287 0
-1815 -1047 2911 0
-551 151 4215 0
-3946 -938 -507 0
-3476 -3282 1666 0
-2678 790 4331 0
-3127 -2919 2209 0
-4316 18 1252 0
468 2607 3093 0
-3086 -2761 3300 0
-2683 -70 4200 0
-2996 -1804 -734 0
-3882 -2365 -1060 0
-1483 166 2767 0
-3140 -2122 4151 0
1182 2602 3366 0
-1624 -1200 -900 0
-2147 1934 3084 0
-3716 -1412 4133 0
2866 4029 4086 0
1511 1781 3101 0
-4235 3451 3470 0
-3791 -174 2901 0
-3689 131 3810 0
-3182 474 3558 0
-3748 -1399 3071 0
-522 1409 2433 0
-3392 -829 2894 0
1197 1443 3762 0
-3497 -1616 1410 0
345 3686 3717 0
-3298 -199 3860 0
-490 -483 2442 0
-835 2846 4109 0
-975 -854 2447 0
2062 3417 4321 0
-1249 825 1758 0
-4156 2697 3641 0
-4301 -3099 3311 0
1313 4125 4182 0
-2487 -1184 -887 0
-2810 868 1752 0
-2029 2842 3487 0
-2713 2094 2418 0
-4486 -1130 1758 0
-1443 -1274 1842 0
-2973 -259 1298 0
-3773 -1399 -350 0
-4327 -1137 955 0
-2221 152 3450 0
-3246 -243 338 0
-2144 201 2968 0
-3592 -2697 702 0
-4121 -1699 3101 0
-2250 3901 4233 0
533 722 3177 0
-3491 2571 3172 0
-3732 -1013 211 0
-2490 -2318 464 0
-1332 1406 2345 0
-866 64 1932 0
-4347 -2869 -2192 0
-2726 -2055 1694 0
-3149 -1458 4224 0
-4254 -1329 484 0
781 3930 4121 0
-2610 455 819 0
-3360 -3302 1539 0
791 1267 1329 0
-2876 1655 1788 0
503 1533 3444 0
-2567 1216 4379 0
-615 774 3799 0
-1409 1552 1772 0
-2939 -81 2527 0
-3968 -3538 -1253 0
-2034 -888 2268 0
-839 295 864 0
-1844 -1435 2914 0
-480 3141 3724 0
-3886 1279 2195 0
-2215 -1505 2974 0
-4141 -1038 1943 0
1165 2754 2780 0
-3981 -1281 2361 0
-1274 -399 409 0
-2711 1125 4009 0
-2891 2294 2958 0
-1933 3056 3188 0
-1122 -395 84 0
-2538 -1702 3317 0
-3284 -1292 -162 0
-4150 1795 2556 0
-1151 -923 253 0
-3085 -35 853 0
-1215 4084 4368 0
1710 2675 3389 0
-2387 -355 4076 0
-765 3255 3687 0
-929 926 2361 0
-4253 2206 3486 0
-3922 429 1276 0
-3610 -2864 -760 0
-2235 -1859 4254 0
-549 523 4237 0
-2267 -1002 3562 0
323 441 3135 0
-3483 452 3468 0
-1896 1987 3582 0
-3323 -500 1333 0
-2715 241 2675 0
-1064 947 3033 0
-847 1745 2207 0
-870 1118 3376 0
-1770 -1487 3434 0
-2825 -1322 3546 0
254 1981 3516 0
-2620 -1854 1897 0
-1086 378 1720 0
-3239 -1181 2323 0
2645 2783 3966 0
-4445 -166 2337 0
-1092 880 4377 0
-3657 -2512 -1226 0
-3495 1668 1924 0
-900 -361 1313 0
-2668 -2156 4244 0
-1563 3600 4048 0
-2142 -152 3640 0
-2703 2090 4310 0
-990 254 3621 0
-3126 -2541 -1156 0
-1203 947 3663 0
-1737 1167 4386 0
-2838 112 3216 0
-3206 -1153 -386 0
-2515 2276 4281 0
-2260 -2243 -1482 0
-3215 2563 3055 0
-4355 -4207 3312 0
-3880 1335 2674 0
-4004 -985 -782 0
722 1644 2230 0
-3121 2066 3375 0
-1983 -1180 3920 0
369 569 3881 0
-2798 1693 2702 0
-3498 -1713 4016 0
-3682 1275 3064 0
-3306 -1401 440 0
-1787 829 1996 0
-3207 -1991 36 0
413 1057 2556 0
-3326 2093 4105 0
-721 631 3715 0
-2534 -781 2883 0
-3187 -652 1014 0
-3658 -3513 -2871 0
-919 1209 1247 0
-4002 279 3786 0
-3857 -3693 -407 0
-1024 2985 4156 0
-1097 2347 2719 0
-1472 2299 4002 0
-1144 1455 2206 0
-2253 -1635 3389 0
-3366 3417 3485 0
298 352 1994 0
-3714 -1241 1952 0
-2776 -2598 301 0
-3160 -2176 4229 0
-2716 -2384 3186 0
-4250 3573 4371 0
-1620 -1419 -1099 0
-4311 -2618 3742 0
-1532 1993 2159 0
-3644 -2398 -225 0
-2453 1203 1586 0
-3859 -2700 -1871 0
-4299 142 2636 0
1186 2013 2379 0
-2693 844 3199 0
-3667 -2687 -1846 0
-4217 -3487 -2724 0
-4256 -3091 -2404 0
11 810 4261 0
307 1967 3061 0
-2370 -1143 3503 0
-1832 -1162 4321 0
-3646 -2451 -272 0
-3255 2264 2810 0
-827 2458 2557 0
-3442 -2858 1967 0
178 289 3244 0
-2209 -2066 3447 0
-1982 -1110 1656 0
-838 2687 2890 0
-1045 -90 495 0
-2159 3284 4206 0
-1478 -1389 2618 0
233 749 2880 0
-2427 775 3649 0
-1198 3158 4473 0
-493 4269 4338 0
-3477 -1645 2012 0
-2954 -949 2107 0
-242 398 4389 0
-140 4231 4384 0
-2374 -2232 2967 0
-4120 -1682 1489 0
-3911 -825 2490 0
-1611 171 2232 0
-2147 -285 4315 0
292 3168 3327 0
-1234 -1208 107 0
-4389 -2004 -319 0
-2858 112 3500 0
-1529 298 3951 0
-4294 -1810 895 0
-3348 3028 3784 0
-2248 2779 4289 0
-2856 1084 2881 0
-3134 -1624 -143 0
-2112 -1366 -141 0
-3412 -2825 11 0
-1690 1165 1678 0
1331 2450 3836 0
-2436 1563 4038 0
-337 391 1847 0
-807 2019 3796 0
-744 -296 4221 0
-4012 -549 -22 0
-1412 -1347 4257 0
-4347 254 3749 0
750 3588 3639 0
-3302 -1467 -1131 0
186 701 868 0
2827 2938 2992 0
-1911 1492 4228 0
-71 3228 4034 0
-486 895 3191 0
497 3015 3495 0
-4001 -2215 701 0
-3975 -2339 2147 0
-1815 1058 1539 0
-2415 3318 4097 0
-3789 -2782 -581 0
-2026 -1397 1383 0
-2791 -1286 763 0
-2908 -1107 1026 0
-2319 3746 3844 0
-3820 -1152 1644 0
-2977 -2506 -543 0
-3626 -3308 -1611 0
3187 4109 4350 0
-1365 -541 4212 0
-2114 -345 1018 0
-2705 136 4419 0
1580 1739 2846 0
-1355 1052 2575 0
-253 2079 3409 0
-3436 1419 1640 0
-1839 565 677 0
359 1102 4396 0
-3871 -2276 -674 0
-2704 815 3918 0
-4269 1438 2343 0
683 1776 2555 0
-4365 602 3985 0
334 2726 2963 0
-1894 -263 252 0
-2687 -1124 235 0
-2408 -1786 3186 0
-4224 -3918 1834 0
-3423 1030 2000 0
-3421 -1076 4207 0
1335 2118 3540 0
366 1707 2284 0
-3109 3228 3531 0
-3780 2247 2658 0
-3600 -2726 -870 0
-4488 -244 936 0
-3479 -3069 3021 0
-3012 -2511 -2146 0
-4113 -2887 4245 0
-2465 588 995 0
246 1735 4091 0
-1479 -1364 4368 0
-3418 -835 913 0
-1469 -292 -183 0
-3087 -2722 -2541 0
1827 2597 2614 0
-3589 -3140 -268 0
-2641 -302 1500 0
-4473 -3630 -511 0
-2214 3761 4297 0
-636 1570 2652 0
-3512 -1314 29 0
-395 382 2466 0
-3471 -3342 4420 0
-4417 -3458 -1391 0
-4311 -3932 -2949 0
-2219 3307 3823 0
-2921 1698 4161 0
-2871 5 2781 0
-559 -303 -299 0
-2004 -1254 1908 0
-4349 -755 2866 0
-2269 568 4391 0
-2982 -2509 1353 0
-536 410 2279 0
339 1543 3958 0
926 1486 3539 0
-3681 -1748 4378 0
-3935 -1117 2536 0
-481 1953 2037 0
-4061 -3701 2173 0
-2781 -2039 656 0
-1329 -3 3135 0
785 3184 3602 0
-2774 2162 3895 0
-2563 989 2273 0
-2401 -277 1575 0
-4338 2703 3472 0
-290 346 2043 0
-172 911 1125 0
-256 1512 4271 0
-4386 2210 3775 0
-224 517 1131 0
-3110 -1626 3186 0
-2499 -2104 2842 0
-3146 -2442 -1715 0
-4060 -3410 2329 0
-1311 345 2632 0
-3935 877 2774 0
-1771 231 2043 0
-4051 2816 4174 0
-3227 -1469 1111 0
-3463 -3419 1656 0
-2854 -867 4390 0
-3501 -3286 -2767 0
-3491 -3012 3404 0
-2547 1975 2759 0
527 4230 4366 0
-2545 -392 2476 0
-1921 -1789 1261 0
-1017 265 3100 0
-4169 -3000 379 0
-2060 3132 4430 0
-4222 1287 3325 0
-793 -710 1676 0
-1804 89 3043 0
-2380 3713 4099 0
-3992 -2102 3017 0
-2909 -1871 119 0
-4475 -3514 -225 0
1414 1989 3881 0
657 1173 2829 0
1042 1173 4300 0
-4404 -3191 -2262 0
-3764 741 3504 0
-859 434 495 0
-4095 -3362 -3090 0
-3195 224 338 0
-1070 1077 3832 0
-954 -734 3504 0
-3283 -2917 1427 0
-3678 -3447 -1290 0
-1979 2820 4349 0
-298 1418 3674 0
-4416 -1976 -1825 0
-2725 -1120 1235 0
-2212 -476 1941 0
-4446 -2133 -820 0
-3089 -2572 658 0
661 1068 3629 0
-4094 1078 3951 0
-1629 -874 1190 0
-3663 -3226 -1066 0
17 703 2853 0
-2921 2014 2697 0
-2903 104 4297 0
-2004 -1946 657 0
2464 3058 4352 0
-4290 -1556 3042 0
2333 2542 3135 0
-4457 1097 4393 0
-4336 -18 2702 0
-4424 -3352 2679 0
-4467 -2669 549 0
-1913 247 1172 0
-19 2418 3525 0
-4005 489 2320 0
-3224 -2742 4153 0
-214 749 3834 0
-3174 -380 175 0
-3698 -314 43 0
-3800 -389 27 0
348 442 2265 0
-4013 -2927 3418 0
-1646 2319 4031 0
-1258 -1191 460 0
-1422 2611 3875 0
221 2105 2215 0
-4000 -2183 339 0
-2350 -1902 2015 0
-3882 -995 2481 0
-2345 -1381 1830 0
-2728 2326 2648 0
-3065 -2118 2207 0
-9 1933 3712 0
-1559 -979 155 0
-1605 -862 3088 0
-2592 2546 4228 0
-2570 4389 4454 0
-981 -608 1947 0
-251 508 3139 0
-1459 1293 3689 0
-1414 -201 2869 0
-2557 -577 3513 0
-3074 3222 3535 0
-4134 -2456 667 0
565 644 2652 0
850 896 3204 0
-2838 -2675 -568 0
-1451 -1099 2081 0
808 1304 1582 0
-3608 4025 4216 0
-3268 -2843 698 0
1015 1799 3837 0
-48 3162 3638 0
-3053 -368 2681 0
-662 2108 4378 0
-3345 -2458 2579 0
-3194 -342 3873 0
-2374 -1417 3854 0
-4255 -3844 1714 0
-4444 -4145 1100 0
-4426 -3415 -1038 0
-3342 1764 2205 0
-1197 -93 717 0
-2426 -507 2589 0
-3448 -2040 1684 0
-3271 872 4392 0
-572 2406 3087 0
-1164 1204 2575 0
-2505 112 1350 0
1048 1233 3728 0
-1174 1681 3084 0
-1844 -478 2253 0
-2756 -710 1282 0
1450 2394 2688 0
-399 3010 3102 0
-710 2357 2457 0
-4343 -3452 854 0
-3464 1635 3281 0
-4497 -802 2539 0
-2970 -1028 2449 0
-4077 -4054 -400 0
-3109 -1426 2009 0
-1787 -390 2138 0
-3400 -3000 478 0
-4144 -2916 2782 0
-3737 -643 672 0
-918 -257 1701 0
-3776 -2685 2256 0
-4250 1318 3878 0
-4255 1278 1649 0
-861 -102 -76 0
-3450 -1242 -801 0
-2421 1589 2644 0
-3242 1 37 0
-3350 -669 134 0
-4497 -239 833 0
-3855 1227 1366 0
-2870 -775 2006 0
2480 3675 4004 0
-4150 -4121 -3284 0
-1032 2487 2505 0
-3880 -741 747 0
-4247 -3192 -942 0
-930 347 2498 0
-3674 -858 -611 0
187 257 1879 0
-1638 368 4315 0
-4379 -4135 4035 0
-1226 1490 3678 0
-732 -399 2855 0
395 1693 2472 0
-3455 -2956 -865 0
-2452 -1697 -880 0
-3323 -797 -526 0
-2405 -2240 1377 0
-2195 -1689 865 0
-1122 1118 1482 0
-663 593 3964 0
-3483 -1502 -131 0
-3339 -2869 -1431 0
-1078 2096 3469 0
-4480 -3099 -1527 0
-1944 1879 2064 0
-832 -382 2309 0
-2061 755 780 0
-2029 -1744 4434 0
-4154 -3664 1541 0
-1318 3098 3953 0
1411 1527 3733 0
-2301 -552 2392 0
-303 -136 973 0
-4325 -4155 -2883 0
-2651 -1391 3721 0
-2862 2156 3682 0
-3931 1969 2794 0
-3825 117 2887 0
-1027 2788 3159 0
-2337 -2122 -1573 0
-1344 -978 2760 0
-1771 1869 2534 0
-4382 2050 2567 0
2832 3568 4298 0
-3822 1124 1835 0
-2536 -2145 999 0
58 1125 3181 0
-3400 1065 2699 0
-3300 -2993 2147 0
-3302 -3255 4462 0
-947 1022 2129 0
2177 2541 2915 0
-2654 2115 2533 0
-3367 -2411 -475 0
-4271 -3226 128 0
-1564 1846 4171 0
-1318 -1179 3066 0
-2111 2052 4175 0
149 405 2089 0
-4295 1032 2754 0
-1380 -874 3136 0
-2472 -1793 772 0
-2165 -360 4198 0
-2274 -1522 83 0
-4293 -2486 -1989 0
567 1874 2748 0
-1 224 3452 0
-3125 -230 4456 0
-2676 -1566 3470 0
-1652 -605 3580 0
-317 215 3994 0
-684 1509 3516 0
-1097 65 649 0
-3720 869 2003 0
-2655 724 1601 0
-1107 1496 3226 0
-3450 -345 2724 0
