c minisat_input_format
p cnf 4500 8000
-2891 -2822 3564 0
-2697 -505 454 0
517 2389 4378 0
-2786 90 2229 0
1077 3131 3904 0
-2304 -1895 -173 0
-1019 -576 930 0
-2893 1547 2310 0
-3415 -2144 4243 0
-3848 -3716 -3526 0
-3130 2293 3764 0
-2192 -49 3461 0
-3676 -2887 3955 0
-1391 33 2042 0
-691 1129 1973 0
-2206 1580 3951 0
-983 732 787 0
-3832 -80 2501 0
-1498 1916 3810 0
-2622 -2455 327 0
-3901 -2414 -2163 0
-4110 -1968 3916 0
-3038 653 2085 0
-3743 -2299 2573 0
73 3379 3986 0
82 1246 2047 0
-802 297 4312 0
-2515 -1336 681 0
-3320 2185 3896 0
-4260 -3259 2095 0
-3324 -3322 -666 0
-2077 345 1962 0
-2894 -345 4068 0
-2743 -1955 -1429 0
-3582 2018 2435 0
-1003 1133 3911 0
-3813 2078 2866 0
-4078 -2962 949 0
-3438 -886 326 0
-3341 -3179 1088 0
-4310 -1933 -888 0
-986 -728 821 0
-4026 -3154 3243 0
-3939 -2052 2153 0
-4150 -3240 -2218 0
-3976 -3886 -3037 0
-3892 3206 3806 0
-3440 -2190 -1899 0
-1377 -244 1457 0
1555 2116 3103 0
-943 -561 3742 0
-4448 -3965 -872 0
-4190 -231 2600 0
-4484 -2022 -493 0
-2019 813 4304 0
-3499 -2819 -2330 0
-705 -516 2659 0
-2167 -656 2352 0
-2118 1103 2236 0
-3391 -420 3778 0
-2811 -2788 4116 0
-4066 -2871 3172 0
-3321 1302 3958 0
1916 2320 3652 0
-3389 -1193 1552 0
-3093 -1613 3300 0
-908 2573 3140 0
-2565 3019 3537 0
-3723 1745 3995 0
-571 534 2064 0
-1657 102 2720 0
-3690 1872 2956 0
-3413 -2486 3494 0
-3395 2247 2987 0
-1195 -369 1129 0
-1162 3009 3312 0
-3146 1481 3874 0
-3387 -1291 3381 0
-2317 63 3194 0
-3139 1592 3604 0
-495 2739 4049 0
-1507 1745 3568 0
-1168 2732 3247 0
-4164 -3031 3686 0
-1228 -163 1922 0
-3826 -3190 4062 0
-1042 435 3763 0
-4472 -1400 3153 0
-752 3260 3720 0
-4434 2413 2511 0
2742 3608 4454 0
-4496 -1569 4008 0
-4166 -3751 -3262 0
-2132 -465 2034 0
-4316 -2848 3419 0
-4147 -134 124 0
-3194 -617 3102 0
-1859 3030 3852 0
-4238 -69 2965 0
1138 3877 3909 0
-2120 -931 749 0
-3504 -2515 2992 0
-384 857 3675 0
-4105 -1503 1002 0
-3637 16 235 0
-1857 -1672 3289 0
-2953 -2065 -1152 0
-4245 2275 4450 0
-2442 -901 3175 0
-2672 -1422 799 0
-3241 -63 2398 0
-926 3832 3844 0
-4221 -4164 638 0
533 1929 3363 0
-2445 2200 2456 0
-3632 1447 3482 0
-2055 -563 4025 0
-2760 187 2934 0
-1958 10 2272 0
-3573 -694 1624 0
-1749 -1185 1649 0
-2977 -383 4159 0
-4233 -1771 3089 0
-3674 949 2264 0
-3671 -680 793 0
-791 1378 2497 0
-926 4102 4414 0
-4299 2581 3888 0
-1918 80 2991 0
-4258 -2443 3101 0
-3624 -2256 -650 0
-4220 -2916 1817 0
-2613 -1721 3167 0
-3369 -2599 4000 0
-2303 430 3933 0
659 1625 1784 0
-4314 33 107 0
-3207 -795 580 0
1029 1999 4015 0
-2212 -2033 -1930 0
-917 1166 1231 0
-3676 -2868 -1670 0
-3965 -2737 759 0
-3586 -2986 4163 0
-4461 -1179 1380 0
-2732 -638 1115 0
-3502 3841 3872 0
-2656 -2063 -366 0
-1375 3637 4189 0
-3549 -2066 1971 0
-1752 -1735 1235 0
-3284 1212 3122 0
-4162 1919 2716 0
1197 1312 3659 0
-3534 524 2621 0
-3064 -460 3083 0
-4365 -3564 -871 0
-1344 1577 1690 0
-3397 -1751 2580 0
1636 2043 3476 0
-2800 1146 1239 0
2489 2724 2790 0
-2469 -2229 -333 0
-2913 -2472 233 0
-4451 -4079 3238 0
-3691 -1040 2762 0
-2391 1193 3996 0
-3121 -2340 1862 0
-3965 -872 2709 0
-1217 -1034 2599 0
-4209 280 921 0
-3307 413 714 0
-865 254 3976 0
-3484 -2190 2151 0
-2011 -86 494 0
-4500 -3686 555 0
-2821 -1653 524 0
3509 3527 3589 0
-1319 2668 3022 0
-2328 -2227 -2069 0
-1526 3006 3548 0
-3056 -1694 -1297 0
-4069 -3869 -529 0
1017 1916 2780 0
-1926 -1461 -12 0
-2466 -654 2432 0
1277 1879 2250 0
-2541 2090 4148 0
-1806 2589 2922 0
-4481 -4462 1320 0
-2260 -827 3296 0
-4452 441 1482 0
-796 252 2370 0
-1341 54 399 0
-900 1222 3254 0
-3945 -972 122 0
-4185 -2988 2804 0
-2951 -2218 -1563 0
-1580 22 3338 0
1163 1727 3528 0
-3281 -1239 -371 0
-2399 -1974 -78 0
-4211 3848 4183 0
-2642 3013 3842 0
-2532 3844 4218 0
924 2724 2919 0
-4145 176 2162 0
-4032 -1822 934 0
-3701 2693 3815 0
-2840 1847 3539 0
-2901 1131 2635 0
-3408 -2031 1300 0
-3346 -28 80 0
-3604 3031 3651 0
-1161 1986 3625 0
-4274 -1328 1243 0
-3650 -34 2516 0
-1462 -989 2790 0
-241 1466 1602 0
-4398 305 4368 0
273 748 1211 0
-4464 -3028 3842 0
-4168 -1942 1972 0
-2786 31 2132 0
-1208 2668 4012 0
-3382 4345 4351 0
258 869 1229 0
-3515 -221 2703 0
1128 4225 4258 0
-3639 -796 1800 0
-4114 102 2420 0
-4444 -1584 2751 0
-1466 818 2531 0
-1538 105 224 0
-2989 -537 3723 0
-3186 -1539 2186 0
-542 -243 150 0
947 2785 3245 0
-3522 3285 4273 0
54 834 3722 0
-2876 2429 4015 0
-3710 -3442 4315 0
-1395 3926 3989 0
-4381 -1691 282 0
-1421 -355 2053 0
-2701 -828 1428 0
2377 2493 2907 0
2355 2501 3576 0
-3117 108 2408 0
-3225 -1950 350 0
-4030 -2157 1854 0
-4067 167 3108 0
-3195 -1044 1465 0
-3990 -2152 994 0
-3484 -1313 4391 0
-465 1931 2251 0
-2533 -686 3632 0
-2036 -468 3237 0
-489 876 2244 0
-4012 -2981 -2711 0
-3476 339 3421 0
-3136 1543 4312 0
-4093 1751 3666 0
-2854 -2700 3192 0
-1851 -1059 3874 0
-4044 -1761 1917 0
-2937 -427 2761 0
-2836 1345 3116 0
-1611 47 1972 0
1557 1917 4103 0
-3119 2746 4460 0
-2088 2215 3142 0
-2058 -651 1156 0
-2849 403 3286 0
-3997 1978 2604 0
133 270 3791 0
-1599 1314 2538 0
-2987 -2980 3882 0
-2702 136 330 0
-2855 -915 760 0
-2481 -473 1381 0
-2239 3677 3934 0
75 3634 4415 0
-3092 2736 2745 0
2432 3530 3774 0
-3020 1747 1851 0
-3663 1631 1833 0
-3046 196 2838 0
-3949 -1152 2595 0
-934 -705 -153 0
-4258 -555 -333 0
-1696 -980 -599 0
-2157 1614 3574 0
-4045 -3596 3788 0
-4134 -1873 -553 0
-3480 -1399 2753 0
-938 377 2322 0
-1344 1239 2878 0
-2977 991 2255 0
-38 3205 4150 0
-945 -895 -263 0
-425 235 1434 0
-2977 85 3735 0
-2599 -1072 1852 0
-4317 -917 2725 0
-1984 -1704 -73 0
-1654 1068 4037 0
900 1588 1888 0
-1293 1153 1480 0
235 2414 3415 0
-2891 10 1911 0
-3550 -3256 954 0
-2981 -2699 -1077 0
-2230 627 2554 0
-1620 2869 3941 0
-3914 -2981 -2916 0
-4308 2350 3324 0
-3042 3183 3609 0
-4226 -2675 -1733 0
-2653 609 2319 0
-1715 -1645 4058 0
-996 -53 1432 0
-1749 -271 265 0
-821 -602 1315 0
-2024 3379 4201 0
-4401 -1821 -571 0
-2023 -1847 1688 0
1478 2324 3276 0
-613 -571 2762 0
-2661 2629 3261 0
-4248 -1261 1834 0
-3330 -529 2090 0
-4442 1832 4444 0
-4012 3362 3588 0
-3204 -832 524 0
1150 1650 2628 0
-2904 -180 403 0
-4243 -2001 1599 0
-1736 -1641 1278 0
-3860 2966 4226 0
-4290 2024 2257 0
-3284 -1857 -1382 0
-1409 130 2543 0
-4139 664 3460 0
-3719 -606 1018 0
-2004 199 524 0
-1974 -1101 3989 0
-910 -756 2441 0
-3883 -774 -531 0
-4109 -249 350 0
-1033 2125 2674 0
-1209 359 774 0
-3178 -2240 3494 0
-2245 1345 4343 0
-4155 -3085 349 0
-3451 -756 771 0
-1733 1101 4040 0
-3531 -2729 329 0
11 2452 2812 0
-4249 1873 2127 0
-2122 -756 1118 0
-4254 -3775 -453 0
-3711 -2874 -131 0
1094 1363 2545 0
-4088 -1992 -1820 0
-2800 386 4295 0
-3472 -527 2595 0
-2690 1002 3875 0
-3176 -2361 1861 0
925 1981 4022 0
-2767 -336 1546 0
-3392 -3099 290 0
-2372 -336 1549 0
-2768 -2300 3818 0
-4064 -2405 2367 0
-4221 -2477 -2108 0
-47 470 3013 0
-4329 1408 3582 0
-660 -504 3467 0
-3817 -3550 -2854 0
-2453 3270 4423 0
-652 1604 2910 0
-4243 -1201 489 0
-492 2222 3034 0
-3952 -3180 3189 0
-1270 1199 3833 0
-4206 2953 3179 0
-2552 77 2642 0
-2670 2065 2565 0
-3716 -1510 3946 0
-966 2200 3510 0
-4153 -300 2998 0
-2940 -205 812 0
-3909 -3424 -2759 0
-464 1696 2048 0
-3470 -417 1803 0
-2217 3206 3865 0
-1865 -1132 -753 0
-1481 820 2192 0
-3764 -3493 -1319 0
-2697 -2576 2035 0
-3633 3622 4384 0
-2596 -2338 -246 0
758 1778 4419 0
-3875 -3705 3327 0
-3372 -1944 3057 0
-2350 -850 -761 0
-3721 -817 2121 0
-3264 -2689 4205 0
-4145 -2775 2720 0
-3975 -2509 1586 0
-4032 1559 3349 0
-2580 1323 3421 0
-1509 -449 3936 0
542 1183 2271 0
-4018 -1635 2588 0
-3497 2881 2963 0
-812 1714 2499 0
-1703 -1683 307 0
-3995 -1542 3537 0
-1365 4449 4484 0
-4020 -2000 3420 0
-2009 -1238 3736 0
-3840 -1960 2644 0
-1418 -806 124 0
-3656 -1980 151 0
-2815 -2277 -824 0
-1218 -46 1955 0
-3906 -3824 2888 0
-2273 -1688 -440 0
-2342 853 1801 0
-2702 3811 4203 0
-51 1603 3549 0
-288 1636 2735 0
-2834 -2621 722 0
-3700 -2892 -124 0
-3951 319 3738 0
219 231 3599 0
-3497 -3163 -1213 0
-223 2478 4402 0
-2599 -1723 -1403 0
1419 3592 4121 0
-3894 -1446 3290 0
-3163 -3081 -309 0
-3813 -3045 -2721 0
-1843 325 1784 0
-2064 979 2355 0
-1366 -1286 -730 0
-3484 2433 3068 0
-1241 -766 3200 0
-870 -169 284 0
-3376 -2383 3992 0
-2597 3503 3669 0
-2402 -1745 1512 0
-422 -246 2008 0
-4179 -2062 -2028 0
822 1187 4394 0
-3801 621 3603 0
1015 2506 3959 0
-2135 2147 2777 0
-2415 178 4470 0
-3701 -690 1998 0
-679 -676 3031 0
-795 1431 2652 0
-3973 -714 3338 0
-3365 -2399 -1280 0
320 1264 1544 0
-3222 -2272 983 0
736 1485 2774 0
-3801 -2566 -2192 0
85 3763 3993 0
-2422 3318 3769 0
-4366 3079 4461 0
-3446 -2811 -408 0
-2643 423 817 0
-3287 230 3194 0
-2270 1444 1586 0
-4442 -4438 1954 0
642 793 4404 0
-3481 -1517 3470 0
-4179 -2700 -671 0
-3798 -615 2442 0
-2508 -1770 78 0
949 1562 3638 0
-1948 1585 2234 0
-3042 -703 80 0
2849 3515 4041 0
1931 3098 3262 0
-3817 -3269 -375 0
-2924 447 4201 0
-2990 2656 2892 0
-3809 -756 2676 0
-2674 -206 2562 0
-1642 974 1563 0
-4202 742 1540 0
-2643 1016 1278 0
-3971 686 841 0
-3133 -1135 2564 0
-3486 -1045 2071 0
-684 2472 3067 0
-3020 -1482 1697 0
-2897 -2746 800 0
-649 808 4419 0
-4325 -3259 4021 0
-1801 -759 2007 0
-1161 -364 -36 0
-3908 -2335 4330 0
-4308 1684 2089 0
731 1487 3194 0
177 3078 3453 0
-4193 -2636 -1105 0
-3664 3868 4347 0
-4116 -3001 484 0
-1059 178 397 0
-829 2156 2609 0
-4472 -1352 4464 0
-3342 -202 1736 0
-3394 618 1284 0
402 1937 2902 0
-1073 -894 1718 0
-2681 -2228 1250 0
-1182 1044 2294 0
-3664 -1972 711 0
-385 451 3015 0
-1055 419 1021 0
-1531 2700 4424 0
-3600 -3419 4134 0
-4481 -4147 1461 0
-4038 -3172 3584 0
459 1165 3007 0
-985 -335 632 0
-2663 -1658 2854 0
-2720 -2342 1052 0
-3348 -1862 463 0
-1659 -1200 -866 0
-2573 -2389 1248 0
2090 2613 3469 0
2496 2640 4428 0
-1493 -1430 2425 0
-4190 295 3837 0
-3595 -1530 -603 0
-302 3148 3968 0
-3787 2216 2864 0
-2058 -292 1081 0
2311 2670 4275 0
-1378 624 2570 0
-3328 -1259 4428 0
-3802 -1473 1917 0
-3523 -2789 -360 0
-474 227 2864 0
-1356 -260 2487 0
-2128 -629 3544 0
74 1151 2218 0
-1699 1845 3098 0
-3982 -2719 3928 0
-1155 1166 3523 0
-2153 2473 2517 0
2660 3329 3452 0
-4487 -147 3102 0
-1372 -1083 228 0
-3776 380 3872 0
-3358 -237 714 0
-2985 -1243 3073 0
-2601 1053 3465 0
-3858 -1862 618 0
674 1286 2370 0
-3274 -1357 3113 0
-72 2892 3445 0
-2650 -312 1762 0
-3434 -2774 2999 0
-2341 -1420 999 0
-3594 124 176 0
-641 1605 2359 0
-3042 -2774 333 0
-3862 -2862 4222 0
-1919 -1803 3043 0
-3802 -3241 -857 0
-2398 1539 3131 0
-3733 -350 4256 0
225 2022 2167 0
-3446 62 2888 0
-1888 -339 930 0
-2043 651 3734 0
-2890 -765 3168 0
702 2210 2777 0
-4289 -2555 2931 0
-4060 -2082 3875 0
-2625 2583 3071 0
-2907 2841 3155 0
-2733 -1564 916 0
-2452 2260 3888 0
-3438 1492 2470 0
-4401 -1757 -373 0
-2880 -2099 1637 0
-27 87 3823 0
-3262 725 4054 0
-696 1451 1883 0
1264 3452 4038 0
-3708 86 727 0
-2017 -617 26 0
-874 -856 3136 0
543 1040 1453 0
-2278 -1909 3646 0
-4460 -2845 -1849 0
-3807 1096 1733 0
-361 1146 3901 0
-1976 -86 342 0
-2768 272 1258 0
-1793 -1737 -1503 0
-3893 156 327 0
-977 1499 3791 0
-2764 -1036 4208 0
-3067 -1088 3736 0
-3331 -1976 3634 0
-3521 34 653 0
404 2270 3735 0
-3653 -1097 3954 0
-3364 -2665 1512 0
-422 3111 4416 0
-1604 -714 3787 0
-2355 254 1735 0
1591 2707 3151 0
-4260 -2505 -1258 0
-2518 255 1872 0
-4453 -1535 486 0
-2868 -1815 91 0
2684 3244 3325 0
-857 -486 2956 0
1854 2663 4276 0
-4230 -1875 1759 0
-3403 240 859 0
2043 3753 4403 0
-3859 -2551 -1345 0
577 1649 1727 0
3219 3909 4385 0
-3335 40 3567 0
-3025 475 3699 0
-4288 -4216 -569 0
-2392 -1696 81 0
-1417 -276 3774 0
-2160 2641 3117 0
-3284 -2010 -1742 0
-3046 -2007 -182 0
-3288 -1839 1211 0
-1312 -835 1356 0
-3527 -3190 -1363 0
-4348 -2866 174 0
-1713 -35 3859 0
-2280 -1171 2338 0
-4314 -1130 320 0
-4206 -1828 1762 0
-4417 -3033 726 0
-3088 2173 2266 0
-2354 -1107 390 0
-2164 -266 1578 0
-3117 -1873 2107 0
-3059 -1333 533 0
-4219 -1951 -78 0
-3468 -2679 358 0
-3675 -2131 2473 0
-3886 -3329 3295 0
-3361 -815 2632 0
-1910 1585 1952 0
-2334 791 3123 0
-2815 2434 3911 0
-2963 -2603 1582 0
-4340 2223 4292 0
-2353 59 670 0
-138 1695 3698 0
-2276 890 1315 0
-4109 -122 4201 0
-2512 -857 -398 0
-4381 -1644 -25 0
978 3547 3831 0
-1561 -612 3272 0
-2765 -2738 2036 0
-3782 293 3148 0
-3958 -3635 -3258 0
247 1462 2586 0
-416 340 3241 0
-3556 3708 3986 0
-1958 -1739 -1651 0
-1472 762 3390 0
375 1127 1195 0
-4069 -2391 840 0
-2633 -1653 -1484 0
-2802 -930 3409 0
-1768 1923 3184 0
-4263 -3106 -314 0
-1407 -397 77 0
-4237 2561 4395 0
-921 2354 3566 0
-4400 -3916 -115 0
-3972 -3056 29 0
-3463 586 4004 0
-2507 -1831 -1649 0
-4106 1369 3542 0
-951 -688 3394 0
-1710 1691 1995 0
-4017 1482 3983 0
-3271 -2424 224 0
-1289 1700 3982 0
-4380 -4049 -1793 0
-4339 1085 2112 0
-2039 472 1462 0
-2297 -255 495 0
-1773 2067 3403 0
-2062 580 1258 0
-4110 -2605 219 0
656 1158 2696 0
-4344 -489 4180 0
-4068 -3867 -898 0
2161 3177 4470 0
853 1494 2020 0
-2974 -2760 669 0
-2469 -766 3729 0
-2321 -1051 912 0
1296 2480 3796 0
-466 1377 2022 0
-2553 -495 2125 0
464 1797 4260 0
-3063 -2273 1018 0
-3062 1025 3876 0
-4457 -1137 3897 0
-3140 -2642 -608 0
-4369 1268 3398 0
-3950 2046 3424 0
-135 37 3662 0
-520 2911 4395 0
-4168 -3767 -3215 0
-4283 -2886 1340 0
-2540 991 3826 0
-2268 2442 3897 0
-2660 -1666 3564 0
-1402 320 2783 0
-1940 855 3641 0
-3932 2703 3332 0
-1528 1815 2440 0
-2680 -1790 2340 0
-908 -891 -637 0
-2062 457 2167 0
-3940 -1302 -443 0
231 1114 3426 0
-3969 -2560 1374 0
-3334 -989 1380 0
-3685 2900 3115 0
757 2941 3140 0
-3670 -1330 -707 0
-3034 3916 3991 0
-4336 165 3914 0
73 1252 1754 0
261 2703 3932 0
-4469 -3149 1208 0
-617 2753 2834 0
-2375 -2256 3887 0
-2832 -1950 122 0
-1654 474 561 0
-2206 4337 4470 0
-3944 -2388 -572 0
-4189 -3947 -3400 0
-1782 -202 1252 0
-4364 -1494 4343 0
-2520 -1005 4344 0
-3474 682 803 0
-3568 -3023 3864 0
-3913 1019 3778 0
-3238 1241 2024 0
-3435 178 1757 0
-1241 978 1870 0
-2526 1651 4306 0
-4241 -1754 -857 0
-2647 2508 3343 0
-2694 -341 1767 0
-778 -557 2170 0
-3323 -1093 1613 0
-3497 -3120 4298 0
-3700 -1456 481 0
-1171 -628 3798 0
-1685 278 2774 0
-3857 -429 2400 0
-3441 -3405 1768 0
-2560 2424 3422 0
-2886 -1048 3052 0
-2303 -1043 191 0
-1708 1467 4373 0
1670 2755 3011 0
-2275 -840 4379 0
-3956 -2773 2639 0
-3066 -442 557 0
-1115 1472 1631 0
-1137 1591 1932 0
-3701 -3272 -2824 0
-3095 -2706 1195 0
-4237 -4137 -2411 0
-362 1370 4432 0
-3632 -2953 147 0
-2475 3118 3125 0
-1574 1597 1707 0
-1565 -1388 3886 0
-973 2972 4273 0
-1 918 4257 0
-1940 2381 2815 0
2614 3019 3371 0
-1436 2160 2167 0
-1822 1507 2316 0
-840 -310 170 0
1656 2617 4155 0
-2428 -811 1146 0
-2442 564 2276 0
-3321 -1942 1439 0
-1410 1709 2197 0
-4344 -2456 2471 0
-3343 -2850 3196 0
-1589 2629 3010 0
-1950 1447 2219 0
-4395 -3252 -1421 0
-2919 -2070 -198 0
3922 4105 4438 0
-4366 -441 -251 0
-3746 -589 2298 0
-4443 -2646 446 0
-1428 -74 2562 0
347 2814 4036 0
-4065 -2796 4390 0
-858 -731 3172 0
-3386 379 516 0
-4193 -2600 3770 0
-3166 673 3420 0
-4069 1889 3707 0
-4021 -847 292 0
-1871 1009 3298 0
-3120 -1194 4263 0
-3156 315 4265 0
-3420 -1553 1223 0
3477 4076 4465 0
-3022 -2543 3670 0
-3549 273 1850 0
-2164 2466 4320 0
936 2334 4359 0
-1248 1330 2971 0
1541 1609 1685 0
1258 2518 2959 0
-2901 -2308 3118 0
-4129 -3644 -139 0
-3784 -3126 -1294 0
-948 2726 3493 0
-1892 -1203 -914 0
-2860 -1666 2171 0
1308 1742 4277 0
-1070 222 3637 0
-2467 868 1332 0
-2951 -1407 -1132 0
-3985 -1674 4312 0
-2953 -900 3853 0
-1658 -1190 4082 0
-4006 -2143 2312 0
-1499 -1118 -244 0
-4086 -644 74 0
-3879 -1797 2728 0
-3101 -2156 2965 0
2267 3229 3696 0
-4423 2190 2795 0
-3476 3839 4179 0
-2606 -851 2279 0
-2539 -2326 -1553 0
-4253 -683 3597 0
1856 2054 3644 0
-3927 306 2042 0
-1941 -1497 1647 0
-1719 -990 1823 0
-402 1046 4169 0
-1278 32 4031 0
-3739 -2099 2479 0
-3791 -1188 495 0
-3785 -3090 802 0
-2484 -1902 2804 0
-2195 -1379 3525 0
-107 -19 187 0
-3197 -2404 739 0
1110 1427 2710 0
-977 747 4125 0
-4462 -3078 -1796 0
-4042 -2950 2410 0
-3111 -2310 -1001 0
-3828 17 4026 0
-3746 -3605 2464 0
-4191 1352 3628 0
-1329 -623 3861 0
83 141 1797 0
-4239 -652 4045 0
-4169 -2890 -2745 0
-3356 -2896 792 0
-1836 679 1615 0
-431 1245 3914 0
410 2296 4127 0
-3647 -2501 2846 0
-2444 -752 2452 0
-1521 2131 3801 0
-1692 1514 2332 0
-3294 -1991 3397 0
-34 672 4499 0
443 1349 4188 0
-341 3566 3824 0
-2379 325 3652 0
-4134 -3438 -522 0
-2093 3768 4061 0
